episode,agent_type,seed,reward,steps,victims,duplicates,bytes,coverage,success
405,selective,5,-34.000000000000014,57,4,100,648,0.48,0
406,selective,5,-106.78999999999989,57,1,89,520,0.36,0
407,selective,5,-51.300000000000004,57,4,99,616,0.44,0
408,selective,5,-58.45000000000002,57,4,84,560,0.5,0
409,selective,5,-48.28999999999999,57,2,98,672,0.51,0
410,selective,5,-65.19999999999995,57,3,90,624,0.47,0
411,selective,5,-47.84000000000003,57,2,95,752,0.54,0
412,selective,5,-7.360000000000021,57,5,94,896,0.58,0
413,selective,5,-44.73999999999999,57,5,90,576,0.44,0
414,selective,5,-47.70999999999996,57,3,88,768,0.53,0
415,selective,5,-37.920000000000044,57,5,99,720,0.44,0
416,selective,5,-36.94000000000001,57,5,92,752,0.48,0
417,selective,5,-71.27,57,2,86,664,0.51,0
418,selective,5,-43.870000000000026,57,3,105,744,0.45,0
419,selective,5,-57.72000000000003,57,4,90,648,0.44,0
420,selective,5,-39.300000000000026,57,4,106,712,0.44,0
421,selective,5,-52.010000000000005,57,4,98,608,0.42,0
422,selective,5,-101.59999999999991,57,1,85,608,0.41,0
423,selective,5,-34.96000000000003,57,5,88,648,0.54,0
424,selective,5,-29.660000000000004,57,5,89,656,0.53,0
425,selective,5,-27.720000000000013,57,4,100,784,0.51,0
426,selective,5,-3.6200000000000196,57,6,89,880,0.58,0
427,selective,5,-23.000000000000018,57,4,87,800,0.6,0
428,selective,5,-21.73000000000002,57,5,76,752,0.63,0
429,selective,5,-28.320000000000018,57,4,99,608,0.5,0
430,selective,5,-66.01999999999995,57,4,86,704,0.42,0
431,selective,5,-53.43000000000002,57,2,113,672,0.4,0
432,selective,5,-72.48,57,3,104,632,0.35,0
433,selective,5,-54.790000000000035,57,2,89,640,0.55,0
434,selective,5,-94.35999999999991,57,1,99,584,0.36,0
435,selective,5,-33.34000000000002,57,4,83,784,0.59,0
436,selective,5,-22.080000000000005,57,6,75,728,0.59,0
437,selective,5,-53.72999999999998,57,3,84,728,0.53,0
438,selective,5,-121.22999999999986,57,2,80,552,0.29,0
439,selective,5,-53.059999999999995,57,4,81,680,0.52,0
440,selective,5,-28.63000000000001,57,4,92,656,0.55,0
441,selective,5,-82.4,57,2,81,688,0.47,0
442,selective,5,-62.140000000000015,57,2,95,688,0.48,0
443,selective,5,-30.250000000000032,57,5,101,736,0.45,0
444,selective,5,-55.65999999999996,57,4,73,568,0.55,0
445,selective,5,-61.32,57,3,70,800,0.59,0
446,selective,5,-66.72,57,4,70,824,0.5,0
447,selective,5,-38.090000000000025,57,4,86,736,0.55,0
448,selective,5,-75.19999999999995,57,3,98,576,0.36,0
449,selective,5,-29.84000000000002,57,5,77,808,0.6,0
450,selective,5,-63.55999999999999,57,3,91,576,0.46,0
451,selective,5,-52.13000000000002,57,5,89,592,0.46,0
452,selective,5,-13.770000000000016,57,4,106,840,0.53,0
453,selective,5,-35.260000000000026,57,6,90,656,0.45,0
454,selective,5,-78.67999999999996,57,3,92,616,0.37,0
455,selective,5,-22.46000000000001,57,4,79,816,0.64,0
456,selective,5,-77.20999999999997,57,5,70,664,0.42,0
457,selective,5,-61.14000000000001,57,2,87,728,0.53,0
458,selective,5,-28.630000000000006,57,3,94,824,0.58,0
459,selective,5,-44.33,57,4,94,624,0.48,0
460,selective,5,-63.14000000000002,57,5,83,632,0.41,0
461,selective,5,-50.55000000000004,57,3,93,736,0.51,0
462,selective,5,-58.319999999999965,57,4,86,664,0.45,0
463,selective,5,-64.55000000000003,57,2,95,736,0.48,0
464,selective,5,-17.860000000000024,57,5,81,792,0.62,0
465,selective,5,-54.839999999999954,57,4,82,760,0.49,0
466,selective,5,-52.620000000000026,57,3,101,632,0.45,0
467,selective,5,-34.21999999999998,57,5,91,744,0.5,0
